年份,省份,院校代码,学校,专业名称,最低分,最低位次,选科要求,录取批次,隶属,办学层次,办学类型,学校性质,是否双一流,是否 985,是否 211,城市,网址
2023,浙江,11646,宁波大学,传播学,595,14053,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,英语,593,14878,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,信息管理与信息系统,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,法学类,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,机械类,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,智能制造工程,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,物理学类,588,17090,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,土木工程,584,18985,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,化学类,584,18985,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,环境工程,583,19482,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,生物科学类,583,19482,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,数学类（国家专项）,581,20477,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,食品科学与工程（国家专项）,576,23078,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,化学类（国家专项）,576,23078,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,人文地理与城乡规划（中外合作办学）（中法合作）（中外合作办学）,564,30121,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（中外合作办学）,563,30742,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,传播学,595,14053,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,英语,593,14878,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,信息管理与信息系统,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,法学类,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,机械类,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,智能制造工程,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,物理学类,588,17090,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,土木工程,584,18985,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,化学类,584,18985,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,化学类（国家专项）,576,23078,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,数学类（国家专项）,581,20477,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（中外合作办学）,563,30742,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,环境工程,583,19482,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,生物科学类,583,19482,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,食品科学与工程（国家专项）,576,23078,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,英语（要求高考外语成绩不低于115分；收费6000元/年）,606,3158,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,新闻传播学类（含新闻学、广告学、汉语言文学；收费5300元/年）,605,3305,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,法学类（按类招生，含法学、法学（英语特色班）专业；收费6000元/年）,605,3305,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,人文地理与城乡规划（中外合作办学）（中法合作）（就读于植物园校区，符合条件者第四学年赴法国昂热大学留学，可获中法双文凭，法方不另收学费）（中外合作办学）,596,4811,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（就读于植物园校区，符合条件者第四学年赴法国昂热大学留学，可获中法双文凭，法方不另收学费）（中外合作办学）,595,5005,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,信息管理与信息系统（收费5300元/年）,601,15366,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,法学类（按类招生，含法学、法学（英语特色班）专业；收费6000元/年）,600,15725,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,英语（要求高考外语成绩不低于115分；收费6000元/年）,599,16135,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,物理学类（含物理学、微电子科学与工程；收费5300元/年）,599,16135,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,土木类（按类招生，含土木工程、环境工程专业）,598,16528,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2023,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（植物园校区，符合条件者第四学年赴法国昂热大学留学，可获中法双文凭，法方不另收学费；收费28800元/年）（中外合作办学）,562,34179,,本科一批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,人文地理与城乡规划（中外合作办学）（中法合作）（中外合作办学）,566,6649,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,英语,583,3618,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,法学类,583,3618,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,传播学,582,3761,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,人文地理与城乡规划（中外合作办学）（中法合作）（中外合作办学）,566,6649,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（中外合作办学）,548,11627,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,英语,583,3618,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,法学类,583,3618,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,传播学,582,3761,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,旅游管理（中外合作办学）（中法合作）（中外合作办学）,548,11627,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,人文地理与城乡规划（中外合作办学）（中法合作）（中外合作办学）,564,30121,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,传播学,595,14053,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,英语,593,14878,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
2022,浙江,11646,宁波大学,信息管理与信息系统,590,16226,,本科批,浙江省,普通本科,综合类,公办,是,否,否,宁波市,https://www.gaokao.cn/school/240/provinceline
